D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_14_683.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_14_683.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_14_683.jpg, -0.1504049, 1, 0, 24.4247
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_14_785.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_14_785.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_14_785.jpg, -0.1504049, 1, 0, 25.57598
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_14_884.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_14_884.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_14_884.jpg, -0.1504049, 1, 0, 26.525
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_14_986.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_14_986.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_14_986.jpg, -0.1504049, 1, 0, 27.46473
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_088.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_088.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_088.jpg, -0.1504049, 1, 0, 28.39468
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_190.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_190.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_190.jpg, -0.1407504, 1, 0, 29.31555
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_290.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_290.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_290.jpg, -0.1359232, 1, 0, 30.18448
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_393.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_393.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_393.jpg, -0.1335095, 1, 0, 30.19006
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_496.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_496.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_496.jpg, -0.1335095, 1, 0, 30.18993
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_599.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_599.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_599.jpg, -0.1335095, 1, 0, 30.18996
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_701.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_701.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_701.jpg, -0.1359232, 1, 0, 30.18988
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_803.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_803.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_803.jpg, -0.1359232, 1, 0, 30.18986
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_15_905.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_15_905.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_15_905.jpg, -0.1335095, 1, 0, 30.18994
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_009.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_009.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_009.jpg, -0.1021324, 1, 0, 30.19096
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_112.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_112.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_112.jpg, -0.08765069, 1, 0, 30.19055
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_215.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_215.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_215.jpg, -0.08765069, 1, 0, 30.19038
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_316.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_316.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_316.jpg, -0.08765069, 1, 0, 30.19027
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_418.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_418.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_418.jpg, -0.08765069, 1, 0, 30.1902
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_522.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_522.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_522.jpg, -0.08765069, 1, 0, 30.19016
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_623.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_623.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_623.jpg, -0.06834173, 1, 0, 30.19051
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_724.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_724.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_724.jpg, 0, 1, 0, 30.19014
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_827.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_827.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_827.jpg, 0, 1, 0, 30.19056
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_16_928.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_16_928.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_16_928.jpg, 0, 1, 0, 30.19028
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_028.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_028.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_028.jpg, 0, 1, 0, 30.18999
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_131.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_131.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_131.jpg, 0, 1, 0, 30.19027
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_232.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_232.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_232.jpg, -0.008001169, 1, 0, 30.19027
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_334.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_334.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_334.jpg, -0.01524203, 1, 0, 30.19027
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_436.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_436.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_436.jpg, -0.02248289, 1, 0, 30.19021
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_537.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_537.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_537.jpg, -0.06834173, 1, 0, 30.18946
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_637.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_637.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_637.jpg, -0.1069597, 1, 0, 30.18883
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_738.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_738.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_738.jpg, -0.1142005, 1, 0, 30.18923
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_840.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_840.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_840.jpg, -0.1214414, 1, 0, 30.189
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_17_942.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_17_942.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_17_942.jpg, -0.123855, 1, 0, 30.18941
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_042.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_042.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_042.jpg, -0.123855, 1, 0, 30.1887
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_143.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_143.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_143.jpg, -0.123855, 1, 0, 30.18973
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_246.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_246.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_246.jpg, -0.1262687, 1, 0, 30.18992
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_346.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_346.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_346.jpg, -0.123855, 1, 0, 30.19014
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_447.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_447.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_447.jpg, -0.123855, 1, 0, 30.1902
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_548.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_548.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_548.jpg, -0.1262687, 1, 0, 30.18988
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_650.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_650.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_650.jpg, -0.123855, 1, 0, 30.19003
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_751.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_751.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_751.jpg, -0.123855, 1, 0, 30.18929
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_855.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_855.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_855.jpg, -0.1262687, 1, 0, 30.18996
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_18_956.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_18_956.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_18_956.jpg, -0.123855, 1, 0, 30.19021
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_059.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_059.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_059.jpg, -0.08765069, 1, 0, 30.19108
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_159.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_159.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_159.jpg, -0.02489651, 1, 0, 30.19087
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_262.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_262.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_262.jpg, -0.0007602904, 1, 0, 30.1902
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_363.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_363.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_363.jpg, -0.0007602904, 1, 0, 30.19043
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_467.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_467.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_467.jpg, -0.0007602904, 1, 0, 30.19015
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_568.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_568.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_568.jpg, -0.0007602904, 1, 0, 30.19031
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_668.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_668.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_668.jpg, -0.01765565, 1, 0, 30.18943
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_768.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_768.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_768.jpg, -0.03455101, 1, 0, 30.19012
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_871.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_871.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_871.jpg, -0.03696463, 1, 0, 30.19018
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_19_974.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_19_974.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_19_974.jpg, -0.05144637, 1, 0, 30.18998
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_074.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_074.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_074.jpg, -0.07558259, 1, 0, 30.18965
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_178.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_178.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_178.jpg, -0.08040983, 1, 0, 30.18981
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_281.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_281.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_281.jpg, -0.08523707, 1, 0, 30.18991
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_383.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_383.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_383.jpg, -0.08523707, 1, 0, 30.19002
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_484.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_484.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_484.jpg, -0.08523707, 1, 0, 30.19013
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_587.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_587.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_587.jpg, -0.08282345, 1, 0, 30.19017
D:\Udacity car simulator\data\IMG\center_2019_01_20_17_27_20_689.jpg, D:\Udacity car simulator\data\IMG\left_2019_01_20_17_27_20_689.jpg, D:\Udacity car simulator\data\IMG\right_2019_01_20_17_27_20_689.jpg, -0.08040983, 1, 0, 30.19024
